id,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best_est,high_est,low_est
198028,2015,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,1,"""BBC Monitoring Middle East,2015-07-30,Iraqi forces reportedly kill 84 Islamic State militants nationwide""",BBC Monitoring Middle East,2015-07-30,Iraqi forces reportedly kill 84 Islamic State militants nationwide,Iraqi military media unit,4,Şalāḩ ad Dīn province,,Şalāḩ ad Dīn province,,34.5,43.65,POINT (43.650000 34.500000),179728,Iraq,645,Middle East,1,1,07/30/2015 00:00:00,07/30/2015 00:00:00,0,28,0,0,28,28,28
198029,2015,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,1,"""BBC Monitoring Middle East,2015-07-30,Iraqi forces reportedly kill 84 Islamic State militants nationwide""",BBC Monitoring Middle East,2015-07-30,Iraqi forces reportedly kill 84 Islamic State militants nationwide,Iraqi military media unit,4,Baghdād province,,Baghdād province,,33.133333,44.25,POINT (44.250000 33.133333),177569,Iraq,645,Middle East,1,1,07/30/2015 00:00:00,07/30/2015 00:00:00,0,28,0,0,28,28,28
198030,2015,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,1,"""BBC Monitoring Middle East,2015-07-30,Iraqi forces reportedly kill 84 Islamic State militants nationwide""",BBC Monitoring Middle East,2015-07-30,Iraqi forces reportedly kill 84 Islamic State militants nationwide,Iraqi military media unit,4,Al Anbār province,,Al Anbār province,,33,41.75,POINT (41.750000 33.000000),177564,Iraq,645,Middle East,1,1,07/30/2015 00:00:00,07/30/2015 00:00:00,0,28,0,0,28,28,28
198031,2015,True,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,1,"""BBC Monitoring Middle East,2015-07-30,Islamic Statekills Iraqi electoral commission employees""",BBC Monitoring Middle East,2015-07-30,Islamic Statekills Iraqi electoral commission employees,Shafaq News website,1,Mosul town,,Nīnawá province,Qaḑā’ al Mawşil,36.335,43.118889,POINT (43.118889 36.335000),181887,Iraq,645,Middle East,1,1,07/30/2015 00:00:00,07/30/2015 00:00:00,0,0,2,0,2,2,2
198035,2015,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,1,"""BBC Monitoring Middle East,2015-08-02,15 'Islamic State' militants killed in Iraq's Al-Anbar offensive""",BBC Monitoring Middle East,2015-08-02,15 'Islamic State' militants killed in Iraq's Al-Anbar offensive,Media military cell of the Ministry of Defence ,3,Qaḑā’ al Fallūjah,,Al Anbār province,Qaḑā’ al Fallūjah,33.3,43.8,POINT (43.800000 33.300000),177568,Iraq,645,Middle East,1,1,08/02/2015 00:00:00,08/02/2015 00:00:00,0,15,0,0,15,15,15
198037,2015,True,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,1,"""Reuters News,2015-08-05,At least 10 killed by two car bombs in Baghdad -sources""",Reuters News,2015-08-05,At least 10 killed by two car bombs in Baghdad -sources,police and medical sources ,1,Baghdād city,,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,08/05/2015 00:00:00,08/05/2015 00:00:00,0,0,6,0,6,6,6
198038,2015,True,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,1,"""Reuters News,2015-08-05,At least 10 killed by two car bombs in Baghdad -sources""",Reuters News,2015-08-05,At least 10 killed by two car bombs in Baghdad -sources,police and medical sources ,1,Baghdād city,,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,08/05/2015 00:00:00,08/05/2015 00:00:00,0,0,4,0,4,4,4
198039,2015,True,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,1,"""Reuters News,2015-08-10,UPDATE 2-Islamic State claims Iraq car bombs that kill nearly 60""",Reuters News,2015-08-10,UPDATE 2-Islamic State claims Iraq car bombs that kill nearly 60,police and medical sources,2,Ba‘qūbah town,,Diyālá province,Qaḑā’ Ba‘qūbah,33.746595,44.643663,POINT (44.643663 33.746595),178290,Iraq,645,Middle East,1,1,08/10/2015 00:00:00,08/10/2015 00:00:00,0,0,51,0,51,51,51
198040,2015,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,1,"""Reuters News,2015-08-10,UPDATE 2-Islamic State claims Iraq car bombs that kill nearly 60""",Reuters News,2015-08-10,UPDATE 2-Islamic State claims Iraq car bombs that kill nearly 60,police and medical sources ,2,Ba‘qūbah town,,Diyālá province,Qaḑā’ Ba‘qūbah,33.746595,44.643663,POINT (44.643663 33.746595),178290,Iraq,645,Middle East,1,1,08/10/2015 00:00:00,08/10/2015 00:00:00,7,0,0,0,7,7,7
198041,2015,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,1,"""BBC Monitoring Middle East,2015-08-11,Iraqi forces reportedly kill 28 Islamic State militants in Ramadi""",BBC Monitoring Middle East,2015-08-11,Iraqi forces reportedly kill 28 Islamic State militants in Ramadi,Popular Mobilization Forces (PMF),1,Ramādī town,,Al Anbār province,Qaḑā’ ar Ramādī,33.42056,43.307779,POINT (43.307779 33.420560),177567,Iraq,645,Middle East,1,1,08/11/2015 00:00:00,08/11/2015 00:00:00,0,28,0,0,28,28,28
198042,2015,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,1,"""Associated Press Newswires,2015-08-12,Iraqi premier says will seek mandate to change constitution""",Associated Press Newswires,2015-08-12,Iraqi premier says will seek mandate to change constitution,a military officer and a police officer,4,Al Anbār province,,Al Anbār province,,33,41.75,POINT (41.750000 33.000000),177564,Iraq,645,Middle East,1,1,08/12/2015 00:00:00,08/12/2015 00:00:00,14,0,0,0,14,14,14
198043,2015,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,2,"""Agence France Presse,2015-08-13,Truck bomb kills at least 33 in Baghdad market"";""Reuters News,2015-08-13,Islamic State claims huge truck bomb attack in Baghdad's Sadr City""",Agence France Presse;Reuters News,2015-08-13;2015-08-13,Truck bomb kills at least 33 in Baghdad market;Islamic State claims huge truck bomb attack in Baghdad's Sadr City,security and medical officials,1,Baghdād city,,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,08/13/2015 00:00:00,08/13/2015 00:00:00,0,0,76,0,76,76,76
198044,2015,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,1,"""BBC Monitoring Middle East,2015-08-13,Some 70 Islamic State militants killed in Iraq's Anbar - website""",BBC Monitoring Middle East,2015-08-13,Some 70 Islamic State militants killed in Iraq's Anbar - website,Iraqi Military Media Cell ,4,Al Anbār province,,Al Anbār province,,33,41.75,POINT (41.750000 33.000000),177564,Iraq,645,Middle East,1,1,08/13/2015 00:00:00,08/13/2015 00:00:00,0,70,0,0,70,70,70
198045,2015,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,1,"""BBC Monitoring Middle East,2015-08-14,Several blasts kill 10 Iraqis, injure 32 others nationwide""",BBC Monitoring Middle East,2015-08-14,"Several blasts kill 10 Iraqis, injure 32 others nationwide",Private Beirut-based Al-Sumariyah News website ,3,Qaḑā’ al Ḩawījah,,Kirkūk province,Qaḑā’ al Ḩawījah,35.326979,43.754214,POINT (43.754214 35.326979),180448,Iraq,645,Middle East,1,1,08/14/2015 00:00:00,08/14/2015 00:00:00,0,0,0,4,4,4,4
198049,2015,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,1,"""BBC Monitoring Middle East,2015-08-14,Some 25 Islamic State militants reportedly killed in air raids on Iraq's Mosul""",BBC Monitoring Middle East,2015-08-14,Some 25 Islamic State militants reportedly killed in air raids on Iraq's Mosul,a source at the Peshmerga forces ,3,Qaḑā’ al Mawşil,,Nīnawá province,Qaḑā’ al Mawşil,36.4,43.2,POINT (43.200000 36.400000),181887,Iraq,645,Middle East,1,1,08/14/2015 00:00:00,08/14/2015 00:00:00,0,25,0,0,25,25,25
198050,2015,True,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,1,"""Reuters News,2015-08-15,UPDATE 1-Spate of bombings kill 24 across Baghdad""",Reuters News,2015-08-15,UPDATE 1-Spate of bombings kill 24 across Baghdad,police ,1,Baghdād city,,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,08/15/2015 00:00:00,08/15/2015 00:00:00,0,0,15,0,15,15,15
198051,2015,True,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,1,"""Reuters News,2015-08-15,UPDATE 1-Spate of bombings kill 24 across Baghdad""",Reuters News,2015-08-15,UPDATE 1-Spate of bombings kill 24 across Baghdad,police ,1,Tājī town,,Baghdād province,Tājī district,33.529444,44.2775,POINT (44.277500 33.529444),178289,Iraq,645,Middle East,1,1,08/15/2015 00:00:00,08/15/2015 00:00:00,0,0,2,0,2,2,2
198052,2015,True,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,1,"""Reuters News,2015-08-15,UPDATE 1-Spate of bombings kill 24 across Baghdad""",Reuters News,2015-08-15,UPDATE 1-Spate of bombings kill 24 across Baghdad,police ,1,Baghdād city,,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,08/15/2015 00:00:00,08/15/2015 00:00:00,0,0,7,0,7,7,7
198053,2015,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,1,"""Associated Press Newswires,2015-08-16,Iraqi officials: Suicide attacks, clashes kill 17 government troops outside IS-held Fallujah""",Associated Press Newswires,2015-08-16,"Iraqi officials: Suicide attacks, clashes kill 17 government troops outside IS-held Fallujah",officials,1,Al Fallūjah town,,Al Anbār province,Qaḑā’ al Fallūjah,33.355813,43.786124,POINT (43.786124 33.355813),177568,Iraq,645,Middle East,1,1,08/16/2015 00:00:00,08/16/2015 00:00:00,17,2,0,0,19,19,19
198054,2015,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,1,"""BBC Monitoring Middle East,2015-08-18,Islamic State Kirkuk ""governor"" reportedly killed in northern Iraq""",BBC Monitoring Middle East,2015-08-18,"Islamic State Kirkuk ""governor"" reportedly killed in northern Iraq",Iraq's Military Media Cell ,2,Ar Riyāḑ town,,Kirkūk province,Qaḑā’ al Ḩawījah,35.3,43.916667,POINT (43.916667 35.300000),180448,Iraq,645,Middle East,1,1,08/17/2015 00:00:00,08/17/2015 00:00:00,0,1,0,0,1,1,1
198055,2015,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,1,"""BBC Monitoring Middle East,2015-08-20,Some 236 Islamic State militants killed in Iraq's Mosul, Anbar - website""",BBC Monitoring Middle East,2015-08-20,"Some 236 Islamic State militants killed in Iraq's Mosul, Anbar - website",Iraqi Al-Suqur Intelligence Cell ,3,Qaḑā’ al Mawşil,,Nīnawá province,Qaḑā’ al Mawşil,36.4,43.2,POINT (43.200000 36.400000),181887,Iraq,645,Middle East,2,4,08/09/2015 00:00:00,08/20/2015 00:00:00,0,56,0,0,56,55,56
198056,2015,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,1,"""BBC Monitoring Middle East,2015-08-20,Some 236 Islamic State militants killed in Iraq's Mosul, Anbar - website""",BBC Monitoring Middle East,2015-08-20,"Some 236 Islamic State militants killed in Iraq's Mosul, Anbar - website",Iraqi Al-Suqur Intelligence Cell ,4,Al Anbār province,,Al Anbār province,,33,41.75,POINT (41.750000 33.000000),177564,Iraq,645,Middle East,2,4,08/09/2015 00:00:00,08/20/2015 00:00:00,0,55,0,0,55,56,55
198057,2015,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,2,"""Agence France Presse,2015-08-21,US air strike kills 'IS number two': White House"";""airwars.org,2015-08-19,August 18th-19th, 2015: Mosul, Nineveh province, Iraq""",Agence France Presse;airwars.org,2015-08-21;2015-08-19,"US air strike kills 'IS number two': White House;August 18th-19th, 2015: Mosul, Nineveh province, Iraq","White House, Local sources, United Nations Mission in Iraq ",2,Mosul town,,Nīnawá province,Qaḑā’ al Mawşil,36.335,43.118889,POINT (43.118889 36.335000),181887,Iraq,645,Middle East,1,1,08/18/2015 00:00:00,08/18/2015 00:00:00,0,3,2,0,5,21,5
198058,2015,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,1,"""Associated Press Newswires,2015-08-22,Official: Islamic State ambushes, kills up to 50 Iraq troops""",Associated Press Newswires,2015-08-22,"Official: Islamic State ambushes, kills up to 50 Iraq troops",a top provincial official ,4,Al Anbār province,,Al Anbār province,,33,41.75,POINT (41.750000 33.000000),177564,Iraq,645,Middle East,1,1,08/21/2015 00:00:00,08/21/2015 00:00:00,50,0,0,0,50,50,50
198059,2015,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,1,"""Reuters News,2015-08-23,Gunmen attack Italian logistics manager in Iraq's Basra: sources""",Reuters News,2015-08-23,Gunmen attack Italian logistics manager in Iraq's Basra: sources,security sources,5,Central Iraq,,,,33.133333,44.25,POINT (44.250000 33.133333),177569,Iraq,645,Middle East,1,2,08/22/2015 00:00:00,08/23/2015 00:00:00,5,0,0,0,5,5,5
198060,2015,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,1,"""BBC Monitoring Middle East,2015-08-23,Twenty armed men killed northwest of Baghdad""",BBC Monitoring Middle East,2015-08-23,Twenty armed men killed northwest of Baghdad,A military source ,1,Mosul town,,Nīnawá province,Qaḑā’ al Mawşil,36.335,43.118889,POINT (43.118889 36.335000),181887,Iraq,645,Middle East,1,1,08/23/2015 00:00:00,08/23/2015 00:00:00,0,10,0,0,10,10,10
198061,2015,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,1,"""BBC Monitoring Middle East,2015-08-23,Twenty armed men killed northwest of Baghdad""",BBC Monitoring Middle East,2015-08-23,Twenty armed men killed northwest of Baghdad,A military source ,1,Sinjār town,,Nīnawá province,Sinjār district,36.320901,41.876562,POINT (41.876562 36.320901),181884,Iraq,645,Middle East,1,1,08/23/2015 00:00:00,08/23/2015 00:00:00,0,10,0,0,10,10,10
198062,2015,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,1,"""Associated Press Newswires,2015-08-23,Iraqi security officials say Islamic State attack in Anbar kills 17 soldiers, 6 Sunni fighters""",Associated Press Newswires,2015-08-23,"Iraqi security officials say Islamic State attack in Anbar kills 17 soldiers, 6 Sunni fighters",security officials,4,Al Anbār province,,Al Anbār province,,33,41.75,POINT (41.750000 33.000000),177564,Iraq,645,Middle East,1,1,08/23/2015 00:00:00,08/23/2015 00:00:00,23,0,0,0,23,23,23
198063,2015,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,1,"""BBC Monitoring Middle East,2015-08-24,Iraqi army kills 12 'Islamic State' militants in western Al-Anbar""",BBC Monitoring Middle East,2015-08-24,Iraqi army kills 12 'Islamic State' militants in western Al-Anbar,An official military source ,3,Qaḑā’ Haditha,,Al Anbār province,Qaḑā’ Haditha,34.128662,42.358003,POINT (42.358003 34.128662),179005,Iraq,645,Middle East,1,1,08/24/2015 00:00:00,08/24/2015 00:00:00,0,4,0,0,4,4,4
198064,2015,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,1,"""BBC Monitoring Middle East,2015-08-24,Iraqi army kills 12 'Islamic State' militants in western Al-Anbar""",BBC Monitoring Middle East,2015-08-24,Iraqi army kills 12 'Islamic State' militants in western Al-Anbar,An official military source ,2,Al Baghdādī town,,Al Anbār province,Hīt district,33.851358,42.548684,POINT (42.548684 33.851358),178286,Iraq,645,Middle East,1,1,08/24/2015 00:00:00,08/24/2015 00:00:00,0,8,0,0,8,8,8
198066,2015,True,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,1,"""BBC Monitoring Middle East,2015-08-25,Islamic State reportedly kills journalist in Iraq's Mosul""",BBC Monitoring Middle East,2015-08-25,Islamic State reportedly kills journalist in Iraq's Mosul,The Iraqi Observatory for Press Freedom ,1,Mosul town,,Nīnawá province,Qaḑā’ al Mawşil,36.335,43.118889,POINT (43.118889 36.335000),181887,Iraq,645,Middle East,1,2,08/23/2015 00:00:00,08/25/2015 00:00:00,0,0,1,0,1,1,1
198067,2015,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,1,"""Associated Press Newswires,2015-08-25,Iraqi officials say suicide attack targets troops, militiamen in Anbar, killing 13.""",Associated Press Newswires,2015-08-25,"Iraqi officials say suicide attack targets troops, militiamen in Anbar, killing 13.",Iraqi officials,4,Al Anbār province,,Al Anbār province,,33,41.75,POINT (41.750000 33.000000),177564,Iraq,645,Middle East,1,1,08/25/2015 00:00:00,08/25/2015 00:00:00,13,1,0,0,14,14,14
198068,2015,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,1,"""Associated Press Newswires,2015-08-25,Iraqi PM says defense of refinery town crucial to IS defeat""",Associated Press Newswires,2015-08-25,Iraqi PM says defense of refinery town crucial to IS defeat,officials and IS,1,Baghdād city,,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,08/24/2015 00:00:00,08/24/2015 00:00:00,1,0,0,0,1,1,1
198070,2015,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,1,"""BBC Monitoring Middle East,2015-08-26,Dozens of IS militants killed after mustard gas plant attack in northern Iraq""",BBC Monitoring Middle East,2015-08-26,Dozens of IS militants killed after mustard gas plant attack in northern Iraq,a Peshmerga fighter ,3,Qaḑā’ al Mawşil,,Nīnawá province,Qaḑā’ al Mawşil,36.4,43.2,POINT (43.200000 36.400000),181887,Iraq,645,Middle East,1,1,08/26/2015 00:00:00,08/26/2015 00:00:00,0,40,0,0,40,20,20
198072,2015,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,2,"""Associated Press Newswires,2015-08-26,Iraqi Kurds wage anti-IS offensive near oil hub"";""Reuters News,2015-08-26,Kurds take 10 villages from Islamic State in north Iraq""",Associated Press Newswires;Reuters News,2015-08-26;2015-08-26,Iraqi Kurds wage anti-IS offensive near oil hub;Kurds take 10 villages from Islamic State in north Iraq,Kurdistan Regional Security Council,3,Qaḑā’ Kirkūk,,Kirkūk province,Qaḑā’ Kirkūk,35.5,44.3,POINT (44.300000 35.500000),181169,Iraq,645,Middle East,1,1,08/26/2015 00:00:00,08/26/2015 00:00:00,5,25,0,0,30,30,30
198073,2015,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,4,"""Reuters News,2015-08-27,Attack in Ramadi kills two senior Iraqi commanders"";""BBC Monitoring Middle East,2015-08-27,Iraqi prime minister mourns heroic generals of Al-Anbar operation"";""Agence France Presse,2015-08-27,IS claims suicide attack that killed two Iraqi generals"";""Agence France Presse,2015-08-27,IS kills two generals in Iraq, advances in Syria""",Reuters News;BBC Monitoring Middle East;Agence France Presse;Agence France Presse,2015-08-27;2015-08-27;2015-08-27;2015-08-27,"Attack in Ramadi kills two senior Iraqi commanders;Iraqi prime minister mourns heroic generals of Al-Anbar operation;IS claims suicide attack that killed two Iraqi generals;IS kills two generals in Iraq, advances in Syria",a military spokesman ,2,Ramādī town,,Al Anbār province,Qaḑā’ ar Ramādī,33.42056,43.307779,POINT (43.307779 33.420560),177567,Iraq,645,Middle East,1,1,08/27/2015 00:00:00,08/27/2015 00:00:00,5,6,0,0,11,11,11
198074,2015,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,1,"""Reuters News,2015-08-27,Two senior Iraqi commanders killed in Ramadi attack claimed by IS""",Reuters News,2015-08-27,Two senior Iraqi commanders killed in Ramadi attack claimed by IS,Reuters,2,Kirkūk town,,Kirkūk province,Qaḑā’ Kirkūk,35.468056,44.392222,POINT (44.392222 35.468056),180449,Iraq,645,Middle East,1,1,08/27/2015 00:00:00,08/27/2015 00:00:00,3,1,0,0,4,4,4
198075,2015,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,1,"""BBC Monitoring Middle East,2015-08-29,Dozens of Islamic State militants allegedly killed in Iraq operations""",BBC Monitoring Middle East,2015-08-29,Dozens of Islamic State militants allegedly killed in Iraq operations,military,1,Ramādī town,,Al Anbār province,Qaḑā’ ar Ramādī,33.42056,43.307779,POINT (43.307779 33.420560),177567,Iraq,645,Middle East,1,1,08/29/2015 00:00:00,08/29/2015 00:00:00,0,38,0,0,38,38,38
198076,2015,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,1,"""BBC Monitoring Middle East,2015-08-29,Dozens of Islamic State militants allegedly killed in Iraq operations""",BBC Monitoring Middle East,2015-08-29,Dozens of Islamic State militants allegedly killed in Iraq operations, a commander at the government-sponsored Popular Mobilization Forces (PMF),2,Al Karmah town,,Al Anbār province,Qaḑā’ al Fallūjah,33.404377,43.914369,POINT (43.914369 33.404377),177568,Iraq,645,Middle East,1,1,08/29/2015 00:00:00,08/29/2015 00:00:00,0,15,0,0,15,15,15
198077,2015,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,1,"""BBC Monitoring Middle East,2015-08-29,Dozens of Islamic State militants allegedly killed in Iraq operations""",BBC Monitoring Middle East,2015-08-29,Dozens of Islamic State militants allegedly killed in Iraq operations,government-owned Al-Iraqiyah News TV,1,Ramādī town,,Al Anbār province,Qaḑā’ ar Ramādī,33.42056,43.307779,POINT (43.307779 33.420560),177567,Iraq,645,Middle East,1,1,08/29/2015 00:00:00,08/29/2015 00:00:00,0,18,0,0,18,18,18
198078,2015,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,1,"""BBC Monitoring Middle East,2015-08-29,Dozens of Islamic State militants allegedly killed in Iraq operations""",BBC Monitoring Middle East,2015-08-29,Dozens of Islamic State militants allegedly killed in Iraq operations,Iraqi Interior Ministry source,1,Baghdād city,,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,08/29/2015 00:00:00,08/29/2015 00:00:00,0,2,0,0,2,2,2
198079,2015,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,1,"""BBC Monitoring Middle East,2015-08-29,Dozens of Islamic State militants allegedly killed in Iraq operations""",BBC Monitoring Middle East,2015-08-29,Dozens of Islamic State militants allegedly killed in Iraq operations,aghdad's Operations Command ,1,Baghdād city,,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,Middle East,1,1,08/29/2015 00:00:00,08/29/2015 00:00:00,0,8,0,0,8,8,8
198080,2015,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,1,"""BBC Monitoring Middle East,2015-08-29,Dozens of Islamic State militants allegedly killed in Iraq operations""",BBC Monitoring Middle East,2015-08-29,Dozens of Islamic State militants allegedly killed in Iraq operations,Al-Iraqiyah News ,2,Sāmarrā’ town,,Şalāḩ ad Dīn province,Qaḑā’ Sāmarrā’,34.196632,43.873899,POINT (43.873899 34.196632),179008,Iraq,645,Middle East,1,1,08/29/2015 00:00:00,08/29/2015 00:00:00,0,3,0,0,3,3,3
198081,2015,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,1,"""Associated Press Newswires,2015-08-29,IS cracks down on western Iraqi town after rare protest""",Associated Press Newswires,2015-08-29,IS cracks down on western Iraqi town after rare protest,security officials ,1,Trebil village,,Al Anbār province,Qaḑā’ ar Ruţbah,32.744092,39.010774,POINT (39.010774 32.744092),176839,Iraq,645,Middle East,1,1,08/29/2015 00:00:00,08/29/2015 00:00:00,5,0,0,0,5,5,5
198082,2015,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,1,"""BBC Monitoring Middle East,2015-08-30,Iraqi army kills militants allegedly behind death of top army generals - website""",BBC Monitoring Middle East,2015-08-30,Iraqi army kills militants allegedly behind death of top army generals - website,spokesman for Iraq's joint forces,4,Al Anbār province,,Al Anbār province,,33,41.75,POINT (41.750000 33.000000),177564,Iraq,645,Middle East,1,2,08/28/2015 00:00:00,08/30/2015 00:00:00,0,5,0,0,5,5,5
198083,2015,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,1,"""BBC Monitoring Middle East,2015-08-31,Dozens of IS militants reportedly killed in Iraq's Anbar, Salah-al-Din""",BBC Monitoring Middle East,2015-08-31,"Dozens of IS militants reportedly killed in Iraq's Anbar, Salah-al-Din",Iraq's Military Media Cell ,4,Şalāḩ ad Dīn province,,Şalāḩ ad Dīn province,,34.5,43.65,POINT (43.650000 34.500000),179728,Iraq,645,Middle East,1,1,08/31/2015 00:00:00,08/31/2015 00:00:00,0,1,0,0,1,1,1
198084,2015,True,Clear,1,259,259,Iraq:Government,524,524,Government of Iraq - IS,116,116,Government of Iraq,234,234,IS,1,"""BBC Monitoring Middle East,2015-08-31,Dozens of IS militants reportedly killed in Iraq's Anbar, Salah-al-Din""",BBC Monitoring Middle East,2015-08-31,"Dozens of IS militants reportedly killed in Iraq's Anbar, Salah-al-Din",Iraq's Military Media Cell ,1,Sāmarrā’ town,,Şalāḩ ad Dīn province,Qaḑā’ Sāmarrā’,34.196632,43.873899,POINT (43.873899 34.196632),179008,Iraq,645,Middle East,1,1,08/31/2015 00:00:00,08/31/2015 00:00:00,0,1,0,0,1,1,1
