id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best_est,high_est,low_est
53125,,2011,True,Clear,1,404,404,Pakistan:Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,SATP,,,,,2,Asman Manza Area,,Federally Administered Tribal Areas,South Waziristan,32.523333,69.791111,POINT (69.791111 32.523333),176900,Pakistan,770,Asia,1,1,05/08/2011 00:00:00,05/08/2011 00:00:00,2,0,0,0,2,2,2,
53126,,2010,True,Clear,1,404,404,Pakistan:Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,"(1) Aerial strikes kill 15 militants in Pakistan's Orakzai Agency
2 August 2010
BBC Monitoring

(2) SATP Pakistan datasheet",,,,Official sources,3,Orakzai Agency,,Federally Administered Tribal Areas,Orakzai Agency,33.707767,71.002380,POINT (71.002380 33.707767),178343,Pakistan,770,Asia,1,1,08/01/2010 00:00:00,08/01/2010 00:00:00,0,8,0,0,8,7,8,
53131,,2011,True,Clear,1,404,404,Pakistan:Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,SATP,,,,,1,Ladha Town,,Federally Administered Tribal Areas,South Waziristan,32.561667,69.841111,POINT (69.841111 32.561667),176900,Pakistan,770,Asia,1,1,06/18/2011 00:00:00,06/18/2011 00:00:00,1,4,0,0,5,5,5,
53134,,2010,True,Clear,1,404,404,Pakistan:Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,"Residents of northwest Pakistan village protest killings by militants
13 May 2010
BBC Monitoring",,,,,3,Hangu District,,Khyber Pakhtunkwa Province,Hangu District,33.531085,71.059340,POINT (71.059340 33.531085),178343,Pakistan,770,Asia,1,1,05/12/2010 00:00:00,05/12/2010 00:00:00,0,0,5,0,5,5,5,
53135,,2010,False,Clear,1,325,325,Pakistan:Balochistan,709,709,Government of Pakistan - BLA,142,142,Government of Pakistan,287,287,BLA,-1,"2 FC men gunned down in Gwadar
21 May 2010
The Nation",,,,,3,Gwadar District,,Balochistan Province,Gwadar District,25.393360,63.181044,POINT (63.181044 25.393360),166087,Pakistan,770,Asia,1,1,05/21/2010 00:00:00,05/21/2010 00:00:00,2,0,0,0,2,2,2,
53136,,2010,True,Clear,1,404,404,Pakistan:Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,"Troops kill 26 militants in Pakistan's Orakzai operations
22 May 2010
BBC Monitoring",,,,,2,Safi Tehsil,,Federally Administered Tribal Areas,Mohmand Agency,34.501375,71.271401,POINT (71.271401 34.501375),179783,Pakistan,770,Asia,1,1,05/21/2010 00:00:00,05/21/2010 00:00:00,2,0,0,0,2,2,2,
53137,,2010,True,Clear,1,404,404,Pakistan:Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,"Pakistan troops reportedly kill 11 militants in Swat, Orakzai
22 April 2010
BBC Monitoring",,,,,3,Swat District,,Khyber Pakhtunkwa Province,Swat District,35.241602,72.499333,POINT (72.499333 35.241602),180505,Pakistan,770,Asia,1,1,04/22/2010 00:00:00,04/22/2010 00:00:00,0,7,0,0,7,7,7,
53140,,2010,True,Clear,1,404,404,Pakistan:Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,SATP Pakistan datasheet,,,,,5,Lower Orakzai Tehsil,,Federally Administered Tribal Areas,Orakzai Agency,33.786121,71.093878,POINT (71.093878 33.786121),178343,Pakistan,770,Asia,1,1,04/29/2010 00:00:00,04/29/2010 00:00:00,0,8,0,0,8,7,8,
53143,,2011,True,Clear,2,5592,4982,Lashkar of Kukikhel clan - TTP,5592,5592,Lashkar of Kukikhel clan - TTP,1155,1155,Lashkar of Kukikhel clan,356,356,TTP,1,"""SATP,2012-01-01,Sectarian attacks in mosques in Pakistan, 2000-2015""",SATP,2012-01-01,"Sectarian attacks in mosques in Pakistan, 2000-2015",,1,Jamrud Town,,Federally Administered Tribal Areas,Khyber Agency,34.003018,71.380729,POINT (71.380729 34.003018),179063,Pakistan,770,Asia,1,1,08/19/2011 00:00:00,08/19/2011 00:00:00,0,1,0,56,57,57,57,
53144,,2010,True,Clear,1,404,404,Pakistan:Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,SATP Pakistan datasheet,,,,,2,Ghanam Shah Town,,Federally Administered Tribal Areas,Mohmand Agency,34.614393,71.182386,POINT (71.182386 34.614393),179783,Pakistan,770,Asia,1,1,10/06/2010 00:00:00,10/06/2010 00:00:00,0,3,0,0,3,3,3,
53145,,2010,True,Clear,1,404,404,Pakistan:Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,"Blast kills three soldiers in Pakistan's Khyber Agency
23 September 2010
BBC Monitoring",,,,Political administration officials,2,Bara Town,,Federally Administered Tribal Areas,Khyber Agency,33.914722,71.468056,POINT (71.468056 33.914722),178343,Pakistan,770,Asia,1,1,09/22/2010 00:00:00,09/22/2010 00:00:00,3,0,0,0,3,3,3,
53146,,2010,True,Clear,1,404,404,Pakistan:Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,SATP Pakistan datasheet,,,,,1,Chinar Town,,Federally Administered Tribal Areas,Bajaur Agency,34.744325,71.286576,POINT (71.286576 34.744325),179783,Pakistan,770,Asia,1,1,01/29/2010 00:00:00,01/29/2010 00:00:00,1,14,0,0,15,15,15,
53147,,2011,True,Clear,1,404,404,Pakistan:Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,SATP,,,,,2,Ghaljo Town,,Federally Administered Tribal Areas,Orakzai Agency,33.633873,70.853902,POINT (70.853902 33.633873),178342,Pakistan,770,Asia,1,1,11/17/2011 00:00:00,11/17/2011 00:00:00,0,11,0,0,11,11,11,
53148,,2010,True,Clear,3,356,530,TTP - Civilians,356,997,TTP - Civilians,356,356,TTP,9999,1,Civilians,-1,Check,,,,,3,Khyber Agency,,Federally Administered Tribal Areas,Khyber Agency,33.961134,71.057703,POINT (71.057703 33.961134),178343,Pakistan,770,Asia,1,1,02/18/2010 00:00:00,02/18/2010 00:00:00,0,0,10,0,10,10,10,
53149,,2010,True,Clear,3,356,530,TTP - Civilians,356,997,TTP - Civilians,356,356,TTP,9999,1,Civilians,-1,"Blast in Pakistan's Orakzai Agency kills 26, injures 22 - paper
18 February 2010
BBC Monitoring",,,,"government official in the region, Sajjad Khan",3,Orakzai Agency,,Federally Administered Tribal Areas,Orakzai Agency,33.707767,71.002380,POINT (71.002380 33.707767),178343,Pakistan,770,Asia,1,1,02/18/2010 00:00:00,02/18/2010 00:00:00,0,0,26,0,26,26,26,
53150,,2010,True,Clear,1,404,404,Pakistan:Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,"(1) SATP Pakistan datasheet

(2) Pakistan forces kill 14 militants in Swat, Orakzai Agency
8 January 2010
BBC Monitoring",,,,,2,Ghaljo Town,,Federally Administered Tribal Areas,Orakzai Agency,33.633873,70.853902,POINT (70.853902 33.633873),178342,Pakistan,770,Asia,1,1,01/07/2010 00:00:00,01/07/2010 00:00:00,0,4,0,0,4,3,3,
53154,,2010,True,Clear,2,5549,4939,TTP - MR - TTP - MT,5549,5549,TTP - MR - TTP - MT,1102,1102,TTP - MR,1103,1103,TTP - MT,-1,"SATP

(3) Seven militants killed in clash between rival groups in tribal Pakistan - paper
3 March 2010
BBC Monitoring",,,,,2,Dogar Town,,Federally Administered Tribal Areas,Kurram Agency,33.775278,70.501667,POINT (70.501667 33.775278),178342,Pakistan,770,Asia,1,1,03/02/2010 00:00:00,03/02/2010 00:00:00,0,0,0,10,10,10,7,
53155,,2010,True,Clear,1,404,404,Pakistan:Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,SATP Pakistan datasheet,,,,,2,Kasha Town,,Federally Administered Tribal Areas,Orakzai Agency,33.610000,71.047500,POINT (71.047500 33.610000),178343,Pakistan,770,Asia,1,1,05/30/2010 00:00:00,05/30/2010 00:00:00,0,5,0,0,5,5,5,
53159,,2010,True,Clear,3,356,530,TTP - Civilians,356,997,TTP - Civilians,356,356,TTP,9999,1,Civilians,-1,"FACTBOX-Security developments in Pakistan, March 27
27 March 2010
Reuters News",,,,government official Naeemullah Jan,3,Kurram Agency,,Federally Administered Tribal Areas,Kurram Agency,33.710172,70.340096,POINT (70.340096 33.710172),178341,Pakistan,770,Asia,1,2,03/25/2010 00:00:00,03/27/2010 00:00:00,0,0,6,0,6,6,6,
53160,,2010,True,Clear,1,404,404,Pakistan:Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,1,"""Reuters News,2010-03-25,FACTBOX-Security developments in Pakistan, March 25""",Reuters News,2010-03-25,"FACTBOX-Security developments in Pakistan, March 25",local officials,3,Orakzai Agency,,Federally Administered Tribal Areas,Orakzai Agency,33.707767,71.002380,POINT (71.002380 33.707767),178343,Pakistan,770,Asia,1,1,03/25/2010 00:00:00,03/25/2010 00:00:00,2,0,0,0,2,2,2,
53161,,2009,True,Clear,1,404,404,Pakistan:Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,"Associated Press of Pakistan news agency, Islamabad, in English 1018gmt 15 Nov 09",,,,ISPR,3,South Waziristan,,Federally Administered Tribal Areas,South Waziristan,32.303972,69.682074,POINT (69.682074 32.303972),176180,Pakistan,770,Asia,1,1,11/14/2009 00:00:00,11/14/2009 00:00:00,0,0,0,5,5,5,5,
53162,,2009,True,Clear,1,404,404,Pakistan:Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,"The News website, Islamabad, in English 16 Nov 09",,,,,1,Charbagh Village,,Khyber Pakhtunkwa Province,Swat District,34.833333,72.441667,POINT (72.441667 34.833333),179785,Pakistan,770,Asia,1,1,11/14/2009 00:00:00,11/14/2009 00:00:00,0,0,0,8,8,8,8,
53164,,2010,True,Clear,1,404,404,Pakistan:Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,1,"""BBC Monitoring South Asia,2010-04-06,Pakistan forces kill 15 militants, destroy four hideouts in Orakzai Agency""",BBC Monitoring South Asia,2010-04-06,"Pakistan forces kill 15 militants, destroy four hideouts in Orakzai Agency",,3,Orakzai Agency,,Federally Administered Tribal Areas,Orakzai Agency,33.707767,71.002380,POINT (71.002380 33.707767),178343,Pakistan,770,Asia,1,1,04/05/2010 00:00:00,04/05/2010 00:00:00,0,8,0,0,8,8,8,
53165,,2010,True,Clear,1,404,404,Pakistan:Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,SATP Pakistan datasheet,,,,,2,Sturi Khel Area,,Federally Administered Tribal Areas,Orakzai Agency,33.811065,71.176793,POINT (71.176793 33.811065),178343,Pakistan,770,Asia,1,1,01/02/2010 00:00:00,01/02/2010 00:00:00,0,8,0,0,8,8,8,
53167,,2009,True,Clear,1,404,404,Pakistan:Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,r 22/5,,,,,3,Swat District,,Khyber Pakhtunkwa Province,Swat District,35.241602,72.499333,POINT (72.499333 35.241602),180505,Pakistan,770,Asia,1,1,05/22/2009 00:00:00,05/22/2009 00:00:00,3,0,0,17,20,20,20,
53168,,2009,True,Clear,3,356,530,TTP - Civilians,356,997,TTP - Civilians,356,356,TTP,9999,1,Civilians,-1,"Dawn website, Karachi, in English 02 Sep 09",,,,,2,Halimzai Town,,Federally Administered Tribal Areas,Mohmand Agency,34.343386,71.236698,POINT (71.236698 34.343386),179063,Pakistan,770,Asia,1,1,09/01/2009 00:00:00,09/01/2009 00:00:00,0,0,1,0,1,1,1,
53169,,2009,True,Clear,1,404,404,Pakistan:Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,"Associated Press of Pakistan news agency, Islamabad, in English 1137gmt 08 Jun 09",,,,ISPR spokesman,1,Charbagh Village,,Khyber Pakhtunkwa Province,Swat District,34.833333,72.441667,POINT (72.441667 34.833333),179785,Pakistan,770,Asia,1,1,06/08/2009 00:00:00,06/08/2009 00:00:00,0,0,0,3,3,3,3,
53170,,2009,True,Clear,1,404,404,Pakistan:Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,"Geo News TV website, Karachi, in English 02 Oct 09",,,,ISPR,3,Swat District,,Khyber Pakhtunkwa Province,Swat District,35.241602,72.499333,POINT (72.499333 35.241602),180505,Pakistan,770,Asia,1,1,10/02/2009 00:00:00,10/02/2009 00:00:00,0,0,0,3,3,3,3,
53171,,2009,True,Clear,1,404,404,Pakistan:Government,11336,11336,Government of Pakistan - Lashkar-e-Islam,142,142,Government of Pakistan,399,399,Lashkar-e-Islam,-1,"Associated Press of Pakistan news agency, Islamabad, in English 1528gmt 02 Oct 09",,,,Frontier Corps sources,2,Tirah Valley,,Federally Administered Tribal Areas,Khyber Agency,33.812500,70.676944,POINT (70.676944 33.812500),178342,Pakistan,770,Asia,1,1,10/02/2009 00:00:00,10/02/2009 00:00:00,0,0,0,27,27,27,27,
53174,,2009,True,Clear,1,404,404,Pakistan:Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,"Associated Press of Pakistan news agency, Islamabad, in English 1643gmt 02 Jul 09",,,,ISPR spokesman,3,Swat District,,Khyber Pakhtunkwa Province,Swat District,35.241602,72.499333,POINT (72.499333 35.241602),180505,Pakistan,770,Asia,1,1,07/02/2009 00:00:00,07/02/2009 00:00:00,0,0,0,1,1,1,1,
53175,,2010,True,Clear,1,404,404,Pakistan:Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,"Four suspected militants killed in Pakistan's Khyber Agency tribal area
13 June 2010
BBC Monitoring",,,,local sources,2,Zakha Khel Area,,Federally Administered Tribal Areas,Khyber Agency,34.036127,71.113004,POINT (71.113004 34.036127),179063,Pakistan,770,Asia,1,1,06/13/2010 00:00:00,06/13/2010 00:00:00,0,5,0,0,5,5,5,
53176,,2010,True,Clear,1,404,404,Pakistan:Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,SATP Pakistan datasheet,,,,,2,Swat Valley,,Khyber Pakhtunkwa Province,Swat District,34.782800,72.361900,POINT (72.361900 34.782800),179785,Pakistan,770,Asia,1,1,06/13/2010 00:00:00,06/13/2010 00:00:00,0,3,0,0,3,3,3,
53177,,2009,True,Clear,1,404,404,Pakistan:Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,"The News website, Islamabad, in English 20 Jul 09",,,,,1,Sambat Town,,Khyber Pakhtunkwa Province,Swat District,34.939940,72.428061,POINT (72.428061 34.939940),179785,Pakistan,770,Asia,1,1,07/19/2009 00:00:00,07/19/2009 00:00:00,0,0,0,1,1,1,1,
53178,,2009,True,Clear,1,325,325,Pakistan:Balochistan,711,711,Government of Pakistan - BRA,142,142,Government of Pakistan,289,289,BRA,-1,"r 4/8, The Nation website, Islamabad, in English 09 Aug 09",,,,,1,Quetta Town,,Balochistan Province,Quetta District,30.183333,67.000000,POINT (67.000000 30.183333),173295,Pakistan,770,Asia,1,1,08/04/2009 00:00:00,08/04/2009 00:00:00,4,0,0,0,4,4,4,
53180,,2009,True,Clear,1,404,404,Pakistan:Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,"The News website, Islamabad, in English 25 Oct 09",,,,,2,Sakhra Town,,Khyber Pakhtunkwa Province,Swat District,35.077083,72.412907,POINT (72.412907 35.077083),180505,Pakistan,770,Asia,1,1,10/24/2009 00:00:00,10/24/2009 00:00:00,0,0,0,1,1,1,1,
53181,,2009,True,Clear,1,404,404,Pakistan:Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,"The News website, Islamabad, in English 25 Oct 09",,,,,1,Bar Thana Town,,Khyber Pakhtunkwa Province,Swat District,35.039722,72.331389,POINT (72.331389 35.039722),180505,Pakistan,770,Asia,1,1,10/24/2009 00:00:00,10/24/2009 00:00:00,0,0,0,0,0,1,0,
53182,,2009,True,Clear,1,404,404,Pakistan:Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,"The News website, Islamabad, in English 09 Feb 09",,,,,2,Mingora Town,,Khyber Pakhtunkwa Province,Swat District,34.783333,72.366667,POINT (72.366667 34.783333),179785,Pakistan,770,Asia,1,1,02/09/2009 00:00:00,02/09/2009 00:00:00,1,0,0,0,1,1,1,
53185,,2010,True,Clear,1,404,404,Pakistan:Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,"(1) SATP

(2) Suspected US missile attack kills 9 people in northwest Pakistan: intelligence officials
16 March 2010
Associated Press Newswires",,,,local police official Nasim Gul,3,Kurram Agency,,Federally Administered Tribal Areas,Kurram Agency,33.710172,70.340096,POINT (70.340096 33.710172),178341,Pakistan,770,Asia,1,1,03/16/2010 00:00:00,03/16/2010 00:00:00,3,10,0,0,13,13,13,
53186,,2010,True,Clear,1,404,404,Pakistan:Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,SATP,,,,,2,Dogar Town,,Federally Administered Tribal Areas,Kurram Agency,33.775278,70.501667,POINT (70.501667 33.775278),178342,Pakistan,770,Asia,1,1,03/17/2010 00:00:00,03/17/2010 00:00:00,6,0,0,0,6,6,6,
53187,,2010,True,Clear,1,404,404,Pakistan:Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,SATP Pakistan datasheet,,,,,2,Matta Town,,Khyber Pakhtunkwa Province,Swat District,35.093056,72.309722,POINT (72.309722 35.093056),180505,Pakistan,770,Asia,1,1,10/24/2010 00:00:00,10/24/2010 00:00:00,0,5,0,0,5,5,5,
53188,,2010,True,Clear,1,404,404,Pakistan:Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,"Five militants killed in clash with security forces in northwest Pakistan
23 June 2010
BBC Monitoring",,,,,2,Matta Town,,Khyber Pakhtunkwa Province,Swat District,35.093056,72.309722,POINT (72.309722 35.093056),180505,Pakistan,770,Asia,1,1,06/22/2010 00:00:00,06/22/2010 00:00:00,0,1,0,0,1,1,1,
53189,,2010,True,Clear,1,404,404,Pakistan:Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,"Five militants killed in clash with security forces in northwest Pakistan
23 June 2010
BBC Monitoring",,,,,3,Mardan District,,Khyber Pakhtunkwa Province,Mardan District,34.306708,72.090417,POINT (72.090417 34.306708),179065,Pakistan,770,Asia,1,1,06/22/2010 00:00:00,06/22/2010 00:00:00,0,1,0,0,1,1,1,
53190,,2008,True,Clear,1,404,404,Pakistan:Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,"Associated Press of Pakistan news agency, Islamabad, in English 1336gmt 09 Oct 08",,,,,1,Pewar village,,Federally Administered Tribal Areas,Kurram Agency,33.938954,69.960989,POINT (69.960989 33.938954),178340,Pakistan,770,Asia,1,1,10/08/2008 00:00:00,10/08/2008 00:00:00,0,1,0,0,1,1,1,
53191,,2008,True,Clear,1,404,404,Pakistan:Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,"Associated Press of Pakistan news agency, Islamabad, in English 1336gmt 09 Oct 08",,,,local political administration,1,Alizai Town,,Federally Administered Tribal Areas,Kurram Agency,33.538327,70.346156,POINT (70.346156 33.538327),178341,Pakistan,770,Asia,1,1,10/09/2008 00:00:00,10/09/2008 00:00:00,0,6,0,1,7,7,7,
53192,,2008,True,Clear,1,404,404,Pakistan:Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,AP 8/11,,,,,3,Bajaur Agency,,Federally Administered Tribal Areas,Bajaur Agency,34.757318,71.490673,POINT (71.490673 34.757318),179783,Pakistan,770,Asia,1,1,11/08/2008 00:00:00,11/08/2008 00:00:00,0,0,0,14,14,14,14,
53196,,2009,True,Clear,1,404,404,Pakistan:Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,"Daily Times website, Lahore, in English 25 Nov 09",,,,,2,Dabori town,,Federally Administered Tribal Areas,Orakzai Agency,33.737177,70.808836,POINT (70.808836 33.737177),178342,Pakistan,770,Asia,1,1,11/24/2009 00:00:00,11/24/2009 00:00:00,0,0,0,2,2,2,2,
53198,,2008,True,Clear,1,404,404,Pakistan:Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,AP 28/11,,,,police,1,Bannu Town,,Khyber Pakhtunkwa Province,Bannu District,32.985414,70.602701,POINT (70.602701 32.985414),176902,Pakistan,770,Asia,1,1,11/28/2008 00:00:00,11/28/2008 00:00:00,4,1,3,0,8,8,8,
53202,,2006,True,Clear,1,325,325,Pakistan:Balochistan,710,710,Government of Pakistan - Baloch Ittehad,142,142,Government of Pakistan,288,288,Baloch Ittehad,-1,Reuters 13-01-06,,,,provincial official,2,Quetta Town,,Balochistan Province,Quetta District,30.183333,67.000000,POINT (67.000000 30.183333),173295,Pakistan,770,Asia,1,1,01/12/2006 00:00:00,01/12/2006 00:00:00,3,0,0,0,3,3,3,
53206,,2008,True,Clear,1,404,404,Pakistan:Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,-1,"The News website, Islamabad, in English 31 Dec 08",,,,,1,Mingora Town,,Khyber Pakhtunkwa Province,Swat District,34.783333,72.366667,POINT (72.366667 34.783333),179785,Pakistan,770,Asia,1,1,12/30/2008 00:00:00,12/30/2008 00:00:00,1,0,0,0,1,1,1,
53210,,2007,True,Clear,2,5254,4644,IMU - Lashkhar of Wazir tribe,5254,5254,IMU - Lashkhar of Wazir tribe,359,359,IMU,787,787,Lashkhar of Wazir tribe,-1,"GEO TV, Dubai, in Urdu 1600 gmt 7 Apr 07",,,,,1,Azam Warsak Town,,Federally Administered Tribal Areas,South Waziristan,23.292222,69.420556,POINT (69.420556 23.292222),163219,Pakistan,770,Asia,1,1,04/07/2007 00:00:00,04/07/2007 00:00:00,0,0,0,0,0,9,0,
53212,,2010,True,Clear,3,356,530,TTP - Civilians,356,997,TTP - Civilians,356,356,TTP,9999,1,Civilians,-1,"Bodies of two tribal elders found in northwest Pakistan area
24 January 2010
BBC Monitoring",,,,,2,Pathar Town,,Khyber Pakhtunkwa Province,Tank District,32.164722,70.326944,POINT (70.326944 32.164722),176181,Pakistan,770,Asia,1,1,01/22/2010 00:00:00,01/22/2010 00:00:00,0,0,2,0,2,2,2,
